FID,OBJECTID,PNMM,Lat,Lon
1127,1275,-2.600000000000000,621783.639300000038929,9759213.630999999120831
1128,1276,-2.900000000000000,621786.659300000057556,9759207.860999999567866
1129,1277,-3.200000000000000,621786.799299999955110,9759202.511600000783801
1130,1278,0.000000000000000,621815.739999999990687,9759229.280999999493361
1131,1279,-0.200000000000000,621815.889300000038929,9759223.411000000312924
1132,1281,-0.800000000000000,621815.469299999997020,9759218.331000000238419
1133,1282,-1.500000000000000,621814.009300000034273,9759213.520999999716878
1134,1283,-2.200000000000000,621811.529300000052899,9759206.540999999269843
1135,1284,-2.300000000000000,621816.319299999973737,9759208.981599999591708
1136,1285,-2.700000000000000,621826.679299999959767,9759206.981000000610948
1137,1286,-0.600000000000000,621840.779300000052899,9759220.921000000089407
1138,1289,-1.100000000000000,621841.279300000052899,9759225.930999999865890
1139,1290,-1.300000000000000,621839.629300000029616,9759215.961600000038743
1140,1291,-2.200000000000000,621838.759300000034273,9759210.960999999195337
1141,1292,-2.400000000000000,621836.909300000057556,9759205.200999999418855
1142,1293,-3.200000000000000,621847.599300000001676,9759203.881599999964237
1143,1294,-1.300000000000000,621869.339299999992363,9759235.941600000485778
1144,1295,-1.400000000000000,621864.069299999973737,9759218.290999999269843
1145,1296,-1.700000000000000,621872.329299999983050,9759239.950999999418855
1146,1297,-1.900000000000000,621865.389300000038929,9759227.001000000163913
1147,1298,-2.000000000000000,621863.409300000057556,9759213.270999999716878
1148,1299,-2.200000000000000,621874.759300000034273,9759244.321000000461936
1149,1300,-2.300000000000000,621878.409300000057556,9759253.181600000709295
1150,1301,-3.000000000000000,621881.739300000015646,9759258.721599999815226
1151,1302,-3.400000000000000,621862.889300000038929,9759208.281600000336766
1152,1303,-3.600000000000000,621860.869300000020303,9759202.171599999070168
1153,1304,-4.200000000000000,621882.499300000024959,9759239.760999999940395
1154,1305,0.200000000000000,621903.349999999976717,9759300.130999999120831
1155,1309,-1.500000000000000,621888.729300000006333,9759280.421000000089407
1156,1310,-1.900000000000000,621887.939299999969080,9759275.321000000461936
1157,1311,-2.000000000000000,621893.479300000006333,9759278.770999999716878
1158,1312,-2.200000000000000,621887.869300000020303,9759270.130999999120831
1159,1313,-2.400000000000000,621906.489300000015646,9759278.130999999120831
1160,1314,-2.700000000000000,621904.899300000048243,9759271.741000000387430
1161,1315,-3.300000000000000,621887.229300000006333,9759265.091600000858307
1162,1316,-3.500000000000000,621903.699299999978393,9759266.731599999591708
1163,1317,-5.500000000000000,621901.759300000034273,9759257.071000000461936
1164,1318,-5.700000000000000,621895.999300000024959,9759222.710999999195337
1165,1319,-5.800000000000000,621893.479300000006333,9759212.430999999865890
1166,1320,-5.800000000000000,621894.399300000048243,9759217.411000000312924
1167,1321,-5.800000000000000,621891.459299999987707,9759256.751000000163913
1168,1322,-5.900000000000000,621900.269300000043586,9759244.321000000461936
1169,1323,-6.000000000000000,621899.719299999997020,9759238.801000000908971
1170,1324,-6.000000000000000,621898.379300000029616,9759233.811000000685453
1171,1325,-6.200000000000000,621903.209299999987707,9759251.870999999344349
1172,1326,-6.200000000000000,621892.739300000015646,9759207.391000000759959
1173,1327,-6.200000000000000,621897.259300000034273,9759228.311000000685453
1174,1328,-6.500000000000000,621893.699299999978393,9759237.061000000685453
1175,1329,-6.700000000000000,621891.569299999973737,9759202.491000000387430
1176,1330,-6.700000000000000,621897.679299999959767,9759253.680999999865890
1177,1331,0.000000000000000,621919.119999999995343,9759349.790999999269843
1178,1332,-0.100000000000000,621925.079299999983050,9759342.891000000759959
1179,1333,-0.400000000000000,621930.059299999964423,9759286.571000000461936
1180,1334,-0.600000000000000,621918.979300000006333,9759295.620999999344349
1181,1335,-0.700000000000000,621911.139300000038929,9759294.950999999418855
1182,1336,-0.800000000000000,621928.259300000034273,9759292.251000000163913
1183,1338,-1.600000000000000,621928.949299999978393,9759281.671000000089407
1184,1339,-1.700000000000000,621929.759300000034273,9759270.110999999567866
1185,1340,-1.800000000000000,621927.339299999992363,9759276.700999999418855
1186,1341,-1.900000000000000,621909.159300000057556,9759289.100999999791384
1187,1342,-2.000000000000000,621911.499300000024959,9759356.030999999493361
1188,1343,-2.000000000000000,621921.099300000001676,9759270.880999999120831
1189,1345,-2.100000000000000,621925.229300000006333,9759266.311000000685453
1190,1348,-2.200000000000000,621910.439299999969080,9759275.030999999493361
1191,1351,-2.400000000000000,621908.109300000010990,9759284.061000000685453
1192,1354,-2.500000000000000,621921.549299999955110,9759238.831000000238419
1193,1355,-2.600000000000000,621924.679299999959767,9759243.680999999865890
1194,1357,-2.600000000000000,621920.849300000001676,9759233.831000000238419
1195,1358,-2.700000000000000,621923.099300000001676,9759248.911000000312924
1196,1359,-2.800000000000000,621931.829299999983050,9759219.880999999120831
1197,1360,-2.900000000000000,621920.669299999950454,9759224.760999999940395
1198,1361,-3.100000000000000,621924.799299999955110,9759261.291600000113249
1199,1362,-3.200000000000000,621923.849300000001676,9759254.021600000560284
1200,1363,-3.300000000000000,621915.239300000015646,9759247.001599999144673
1201,1364,-3.800000000000000,621918.439299999969080,9759220.021600000560284
1202,1365,-4.300000000000000,621917.569299999973737,9759214.901599999517202
1203,1366,-4.300000000000000,621911.439299999969080,9759229.241599999368191
1204,1367,-4.800000000000000,621916.889300000038929,9759209.821000000461936
1205,1368,-5.100000000000000,621932.639300000038929,9759391.641000000759959
1206,1369,-5.300000000000000,621916.369300000020303,9759204.681600000709295
1207,1370,0.100000000000000,621939.369999999995343,9759286.630999999120831
1208,1371,0.000000000000000,621947.219999999972060,9759333.290999999269843
1209,1372,-0.100000000000000,621936.639300000038929,9759337.700999999418855
1210,1375,-0.600000000000000,621940.199299999978393,9759281.690999999642372
1211,1376,-0.800000000000000,621948.059299999964423,9759242.540999999269843
1212,1377,-0.900000000000000,621936.179299999959767,9759290.551000000908971
1213,1378,-1.100000000000000,621942.929299999959767,9759262.091000000014901
1214,1379,-1.200000000000000,621952.719299999997020,9759238.391000000759959
1215,1381,-1.500000000000000,621940.809299999964423,9759276.661000000312924
1216,1384,-1.700000000000000,621942.129300000029616,9759271.710999999195337
1217,1385,-1.700000000000000,621938.529300000052899,9759264.940999999642372
1218,1387,-2.000000000000000,621952.119300000020303,9759232.801000000908971
1219,1388,-2.100000000000000,621934.649300000048243,9759268.130999999120831
1220,1389,-2.400000000000000,621937.799299999955110,9759242.651000000536442
1221,1391,-2.700000000000000,621947.419299999950454,9759222.751000000163913
1222,1392,-3.100000000000000,621937.919299999950454,9759417.141599999740720
1223,1394,-3.400000000000000,621945.409300000057556,9759218.091600000858307
1224,1395,-3.400000000000000,621940.809299999964423,9759215.091600000858307
1225,1398,-3.500000000000000,621954.829299999983050,9759437.671599999070168
1226,1400,-3.700000000000000,621942.589299999992363,9759210.171599999070168
1227,1401,-3.900000000000000,621940.489300000015646,9759205.431600000709295
1228,1402,-4.500000000000000,621940.279300000052899,9759388.801000000908971
1229,1403,-5.700000000000000,621947.499300000024959,9759358.790999999269843
1230,1404,-5.900000000000000,621949.289299999945797,9759363.491000000387430
1231,1405,-6.000000000000000,621951.359300000010990,9759369.001000000163913
1232,1406,-6.400000000000000,621953.169299999950454,9759373.811000000685453
1233,1407,-6.500000000000000,621957.549299999955110,9759385.020999999716878
1234,1408,-6.600000000000000,621955.739300000015646,9759380.280999999493361
1235,1409,-6.600000000000000,621949.749300000024959,9759384.690999999642372
1236,1410,0.100000000000000,621962.569999999948777,9759326.891000000759959
1237,1411,-0.200000000000000,621964.769300000043586,9759332.190999999642372
1238,1413,-1.300000000000000,621971.069299999973737,9759214.231599999591708
1239,1414,-1.400000000000000,621978.629300000029616,9759351.561000000685453
1240,1415,-1.500000000000000,621972.019300000043586,9759344.551000000908971
1241,1416,-1.600000000000000,621971.239300000015646,9759209.161000000312924
1242,1417,-1.900000000000000,621967.049299999955110,9759336.780999999493361
1243,1418,-1.900000000000000,621966.109300000010990,9759204.331000000238419
1244,1420,-2.500000000000000,621981.589299999992363,9759500.081000000238419
1245,1421,-2.600000000000000,621981.259300000034273,9759370.360999999567866
1246,1422,-2.600000000000000,621980.379300000029616,9759494.891000000759959
1247,1423,-2.700000000000000,621979.529300000052899,9759489.721000000834465
1248,1425,-2.900000000000000,621978.969299999997020,9759483.780999999493361
1249,1426,-3.000000000000000,621962.669299999950454,9759455.321599999442697
1250,1427,-3.300000000000000,621978.739300000015646,9759476.911599999293685
1251,1428,-3.400000000000000,621967.999300000024959,9759460.501599999144673
1252,1429,-3.600000000000000,621971.609300000010990,9759464.001599999144673
1253,1430,-3.600000000000000,621976.719299999997020,9759471.631599999964237
1254,1431,-4.000000000000000,621981.259300000034273,9759448.790999999269843
1255,1432,-4.000000000000000,621962.849300000001676,9759433.061000000685453
1256,1433,-4.300000000000000,621977.929299999959767,9759440.201600000262260
1257,1434,-4.400000000000000,621976.009300000034273,9759435.391000000759959
1258,1435,-4.700000000000000,621974.039299999945797,9759430.391000000759959
1259,1436,-4.700000000000000,621971.519300000043586,9759423.891000000759959
1260,1437,-5.000000000000000,621969.769300000043586,9759419.161000000312924
1261,1438,-5.100000000000000,621967.989300000015646,9759414.370999999344349
1262,1439,-5.200000000000000,621972.579299999983050,9759375.380999999120831
1263,1440,-5.500000000000000,621966.289299999945797,9759409.571000000461936
1264,1441,-5.600000000000000,621964.339299999992363,9759404.430999999865890
1265,1442,-5.900000000000000,621962.699299999978393,9759379.591000000014901
1266,1443,-6.000000000000000,621962.539299999945797,9759399.571000000461936
1267,1444,-6.100000000000000,621960.739300000015646,9759394.221000000834465
1268,1447,-1.200000000000000,621983.219299999997020,9759356.251000000163913
1269,1448,-1.200000000000000,621991.189299999969080,9759372.901000000536442
1270,1450,-1.400000000000000,621986.849300000001676,9759361.141000000759959
1271,1451,-1.500000000000000,621991.969299999997020,9759378.921000000089407
1272,1453,-1.800000000000000,621993.189299999969080,9759385.630999999120831
1273,1454,-2.200000000000000,621987.779300000052899,9759518.450999999418855
1274,1455,-2.200000000000000,621983.039299999945797,9759504.930999999865890
1275,1456,-2.200000000000000,621985.179299999959767,9759512.190999999642372
1276,1457,-2.300000000000000,621993.489300000015646,9759390.891599999740720
1277,1461,-2.500000000000000,621998.029300000052899,9759543.620999999344349
1278,1465,-2.800000000000000,622002.309299999964423,9759419.030999999493361
1279,1466,-2.900000000000000,621993.939299999969080,9759396.270999999716878
1280,1467,-3.300000000000000,621997.129300000029616,9759527.871600000187755
1281,1468,-3.500000000000000,621994.649300000048243,9759401.711600000038743
1282,1469,-3.800000000000000,622006.419299999950454,9759522.411599999293685
1283,1470,-3.800000000000000,622003.759300000034273,9759514.751599999144673
1284,1471,-3.800000000000000,622001.989300000015646,9759509.731599999591708
1285,1472,-3.900000000000000,621995.659300000057556,9759406.721599999815226
1286,1473,-3.900000000000000,621999.199299999978393,9759414.481599999591708
1287,1474,-3.900000000000000,622000.409300000057556,9759504.921599999070168
1288,1475,-3.900000000000000,621998.739300000015646,9759499.901599999517202
1289,1476,-4.000000000000000,621998.579299999983050,9759473.141000000759959
1290,1477,-4.000000000000000,621996.769300000043586,9759494.061000000685453
1291,1478,-4.100000000000000,621988.319299999973737,9759468.801000000908971
1292,1479,-4.100000000000000,621995.199299999978393,9759489.120999999344349
